CMP,EryA,GMP,MEP,MPP
12.71,31.11,4.69,63.15,8.31
22.24,38.58,6.45,103.22,6
38.83,8.71,60.96,26.13,58.61
33.54,8.71,69.75,14.81,75.23
19.42,4.98,24.62,7.84,39.69
28.95,1.24,17.58,11.32,46.61
44.13,8.71,42.79,20.03,99.69
28.24,12.44,18.17,18.29,44.31
27.18,6.22,1.76,7.84,70.15
30.71,3.73,42.79,7.84,28.15
67.43,12.44,124.85,7.84,54
67.43,6.22,93.2,13.94,40.15
16.59,6.22,10.55,39.2,12.46
34.95,2.49,44.55,3.92,14.31
41.66,1.24,54.51,6.53,48.92
8.47,11.2,13.48,4.79,1.85
28.95,11.2,25.2,5.23,26.31
17.3,8.71,26.38,6.53,12.92
10.94,13.69,11.72,5.23,45.23
29.3,7.47,14.65,19.6,62.77
27.54,6.22,21.69,9.58,17.54
18,6.22,11.72,4.79,16.15
12,2.49,5.28,16.55,6.46
33.54,1.24,36.93,18.29,45.23
48.01,6.22,44.55,15.24,55.85
13.42,3.73,8.21,13.07,13.85
11.65,9.95,11.14,28.74,13.85
27.89,12.44,44.55,27,28.62
16.59,4.98,30.48,17.86,13.38
48.01,13.69,72.1,18.29,88.61
13.06,8.71,15.24,8.71,18.46
25.07,3.73,11.72,62.28,22.15
32.13,19.91,20.52,29.18,50.77
47.66,6.22,46.31,26.57,34.61
2.47,7.47,8.79,18.73,15.23
27.89,9.95,22.86,15.24,28.15
19.06,11.2,25.2,14.81,31.85
24.36,6.22,45.13,6.1,12.46
20.48,1.24,18.76,12.19,19.38
27.89,8.71,18.76,14.81,19.38
16.24,8.71,11.72,23.52,20.31
6.35,3.73,3.52,55.75,3.23
4.59,13.69,6.45,64.46,4.15
15.89,11.2,17.58,3.48,14.31
6.35,8.71,5.28,49.21,6.46
15.18,3.73,12.9,19.16,13.85
24.01,12.44,29.89,57.92,21.69
74.14,17.42,82.06,30.92,75.23
36.36,8.71,47.48,10.02,62.31
41.31,12.44,38.69,12.19,78.92
28.6,7.47,41.62,10.89,24.92
14.12,3.73,12.31,14.37,40.61
56.84,6.22,62.13,13.94,99.69
14.47,7.47,25.2,13.07,21.23
42.01,14.93,38.69,16.98,54.92
13.77,6.22,18.17,17.86,35.54
14.83,44.8,15.83,61.41,16.15
25.42,8.71,27.55,18.29,41.08
30.36,11.2,24.03,21.78,41.54
19.06,8.71,19.93,10.45,25.38
61.43,4.98,86.75,23.95,77.54
21.54,12.44,17,14.81,30
57.19,7.47,36.34,70.55,84.92
44.48,9.95,44.55,14.37,18
50.84,6.22,77.96,12.19,28.62
50.13,4.98,46.31,35.71,51.69
44.48,3.73,62.72,17.42,14.77
31.77,6.22,58.03,10.45,9.23
46.95,12.44,26.96,35.28,41.54
38.48,19.91,55.1,34.84,42.92
19.06,6.22,20.52,15.24,10.62
40.25,12.44,26.38,8.71,49.38
47.31,0,62.72,8.27,69.23
23.3,8.71,50.41,13.94,32.31
51.19,6.22,53.34,8.71,75.23
55.43,3.73,75.03,7.84,20.77
27.89,2.49,52.17,10.89,9.23
43.07,6.22,84.41,4.79,16.15
40.95,8.71,20.52,31.36,48
13.77,7.47,13.48,2.18,6.92
18.36,9.95,15.24,7.4,5.54
8.83,1.24,4.69,3.92,1.85
57.19,7.47,82.06,10.02,71.08
43.07,9.95,48.06,8.71,21.69
27.18,17.42,35.76,10.02,15.23
10.24,0,11.14,7.4,2.77
25.77,8.71,23.45,2.18,6.46
25.07,3.73,21.69,9.15,44.77
13.77,1.24,11.72,10.89,30
49.07,4.98,63.89,20.03,84.92
43.78,24.89,29.31,67.07,54
21.54,6.22,11.14,47.04,56.77
20.48,7.47,5.28,28.74,17.08
21.18,3.73,8.79,12.19,73.38
19.42,0,19.34,14.37,32.77
6,43.55,7.03,17.86,2.31
40.6,13.69,23.45,27,64.61
17.3,9.95,24.03,10.45,36.92
7.41,46.04,5.28,73.17,9.69
24.01,31.11,29.89,49.65,29.08
52.96,9.95,60.37,46.16,78.92
59.31,11.2,64.48,32.66,52.15
43.42,14.93,63.31,86.23,61.38
5.3,9.95,4.69,44.86,11.08
35.66,26.13,43.96,50.08,22.15
39.89,9.95,22.27,22.21,69.69
28.6,3.73,33.41,16.55,64.61
55.43,14.93,86.75,13.94,52.15
19.06,34.84,11.14,72.73,17.08
20.48,14.93,7.03,23.52,55.38
43.78,19.91,33.41,35.28,50.31
47.31,18.67,59.2,57.92,64.15
49.78,2.49,62.13,13.5,29.54
52.96,6.22,69.17,3.05,12.46
33.19,9.95,41.62,4.36,62.31
49.42,1.24,41.03,9.58,27.23
51.54,16.18,48.65,13.94,46.15
27.54,6.22,25.79,7.84,9.69
50.48,4.98,42.79,29.18,56.31
37.07,12.44,39.27,11.32,25.85
23.65,8.71,18.17,9.58,6.46
29.3,4.98,41.03,5.66,21.69
40.25,11.2,58.62,19.16,31.38
26.83,2.49,36.93,8.27,23.08
32.48,4.98,25.79,8.71,11.54
36.72,4.98,34,3.48,7.85
78.73,7.47,100.23,13.07,51.23
18.36,4.98,26.38,7.4,13.85
22.95,3.73,43.38,3.92,21.69
31.77,6.22,13.48,3.05,29.08
47.66,3.73,49.82,15.24,41.54
54.72,12.44,79.13,13.5,90
55.07,14.93,76.2,2.61,25.38
38.48,7.47,42.2,9.15,36
12,8.71,12.31,5.23,44.77
39.54,13.69,38.1,11.32,18
4.24,21.15,1.76,37.45,4.15
3.18,7.47,5.86,16.55,4.62
24.71,14.93,35.76,5.66,12.46
4.94,14.93,7.62,6.53,5.08
7.77,8.71,2.34,6.1,6
27.54,4.98,29.89,33.97,48
33.19,6.22,62.13,33.97,23.08
32.48,16.18,34,16.55,14.31
35.3,4.98,21.1,15.24,53.54
16.24,7.47,21.1,3.48,4.15
33.19,26.13,42.79,28.74,46.15
7.41,21.15,7.03,19.6,4.15
30.36,9.95,17,33.97,91.38
15.18,34.84,2.93,36.58,49.85
7.41,6.22,3.52,5.66,16.15
27.54,29.86,22.86,51.83,18.92
7.06,21.15,2.93,39.63,4.15
6.35,70.93,2.34,44.42,7.38
9.18,11.2,3.52,9.15,12.92
16.59,4.98,10.55,12.63,31.38
23.65,2.49,19.34,6.97,53.54
38.48,1.24,64.48,8.71,36
29.65,9.95,60.96,10.89,85.38
18,7.47,29.89,8.71,53.54
27.18,14.93,22.27,13.94,64.61
22.95,11.2,7.62,4.36,55.85
15.89,2.49,17.58,4.79,78.46
27.89,7.47,12.31,9.58,50.31
21.18,12.44,35.76,5.66,7.85
31.07,4.98,28.72,13.94,28.15
9.53,7.47,4.1,6.1,4.15
8.12,8.71,5.28,2.61,5.54
15.53,16.18,4.1,39.63,5.54
20.83,7.47,19.93,22.65,12
24.01,12.44,18.76,21.78,29.08
4.94,49.77,7.62,55.75,9.69
50.48,69.68,42.79,67.94,53.08
47.66,16.18,21.69,10.45,53.08
26.83,4.98,32.82,8.71,65.54
23.65,6.22,21.1,13.5,39.23
11.65,6.22,9.38,8.71,7.85
13.06,8.71,23.45,6.1,49.85
14.83,4.98,43.96,9.58,40.15
12.71,4.98,12.31,6.1,30.92
16.24,2.49,37.51,6.97,8.31
35.66,12.44,59.79,18.73,16.15
25.77,8.71,52.75,15.68,59.54
34.24,9.95,49.24,22.21,21.69
19.06,17.42,22.86,42.68,29.54
22.59,7.47,35.76,14.81,14.77
43.42,16.18,58.62,12.19,14.77
26.12,16.18,49.82,7.84,42.46
36.36,11.2,38.1,13.5,54.92
24.36,4.98,36.34,5.23,4.62
9.53,8.71,14.07,4.36,4.15
9.88,7.47,10.55,10.02,10.62
50.48,26.13,24.62,34.41,64.61
19.06,4.98,31.07,6.1,10.62
13.42,4.98,12.9,8.27,7.85
10.94,8.71,15.83,13.94,6.46
25.77,8.71,47.48,14.37,11.08
34.24,8.71,67.41,8.71,11.08
8.83,2.49,2.93,11.32,5.54
28.95,4.98,43.38,6.97,19.38
20.48,4.98,20.52,10.89,13.38
34.24,11.2,36.93,24.82,5.54
46.25,7.47,73.86,10.89,87.69
14.47,9.95,15.24,3.05,9.23
17.3,9.95,11.14,10.02,9.23
58.6,13.69,56.27,21.34,54.46
48.37,103.28,46.31,40.5,37.85
38.13,3.73,61.55,10.02,39.23
49.42,16.18,69.75,11.32,28.62
13.77,7.47,9.96,14.37,9.23
55.07,7.47,70.34,10.45,20.31
54.72,1.24,40.44,10.45,19.38
28.95,17.42,30.48,6.97,16.15
12,7.47,6.45,8.71,13.85
11.65,7.47,20.52,4.79,2.77
33.54,3.73,50.41,27.44,42.92
62.13,14.93,73.86,36.58,62.77
42.36,7.47,43.38,23.08,20.77
21.18,16.18,18.17,32.66,18.46
4.94,7.47,8.79,6.1,7.85
54.01,21.15,72.1,10.89,75.69
35.66,7.47,65.06,8.27,41.54
18.36,11.2,19.93,41.37,25.38
20.48,11.2,16.41,21.34,37.85
19.06,8.71,12.9,13.5,31.85
16.24,16.18,9.38,18.73,16.62
63.55,29.86,115.47,25.26,53.08
32.48,12.44,43.96,15.68,21.23
4.59,8.71,6.45,2.61,5.54
9.53,6.22,8.79,3.48,23.54
20.48,1.24,9.38,18.29,48
26.48,4.98,17,15.68,49.85
25.42,1.24,8.79,8.27,22.62
46.95,7.47,59.79,10.02,35.54
60.72,4.98,109.61,8.71,84
39.89,3.73,51,3.92,37.85
51.9,2.49,71.51,10.45,61.85
8.12,1.24,7.03,3.48,31.38
49.07,6.22,52.75,12.63,53.54
41.66,6.22,62.72,4.79,30.92
38.13,9.95,32.24,12.63,35.54
33.19,9.95,14.65,11.32,39.23
21.18,16.18,13.48,5.23,29.54
10.59,2.49,9.96,14.81,19.85
25.07,1.24,15.24,13.94,23.54
28.6,2.49,21.69,12.63,28.15
7.77,1.24,0.59,42.24,6
15.53,2.49,15.83,40.5,4.62
12,6.22,12.9,16.55,12
38.48,4.98,18.17,9.58,45.23
28.24,1.24,12.9,36.58,36.46
38.13,9.95,44.55,29.18,30.46
32.83,19.91,24.62,40.94,35.54
14.47,24.89,8.21,47.91,8.31
48.72,13.69,103.75,20.9,34.15
39.19,41.06,32.82,44.42,45.69
45.89,39.82,41.03,59.23,66
37.42,18.67,73.27,7.84,4.62
18.36,11.2,15.24,23.08,50.31
14.83,17.42,7.62,47.04,20.31
32.48,3.73,46.89,17.86,16.62
32.83,16.18,49.24,18.73,40.15
31.42,4.98,32.82,3.48,0.46
44.84,7.47,114.89,3.92,29.08
32.83,2.49,45.13,25.7,14.77
8.83,32.35,9.38,45.29,6
42.01,8.71,34,8.71,71.54
9.88,6.22,5.86,38.76,8.77
18.36,7.47,32.24,15.68,8.31
40.95,17.42,36.34,37.89,66.46
16.95,11.2,12.9,16.55,21.69
40.6,12.44,60.96,30.05,96.92
52.6,17.42,34.58,30.05,31.38
26.48,9.95,67.99,16.98,10.62
40.25,26.13,52.17,27.87,28.62
51.54,7.47,120.75,8.71,5.54
8.47,24.89,6.45,39.63,5.08
54.01,9.95,70.93,12.19,37.85
34.24,0,45.13,10.45,23.54
33.19,7.47,78.55,2.18,47.08
30.01,2.49,47.48,3.48,4.15
28.24,2.49,55.1,5.66,57.69
21.18,1.24,15.24,7.84,33.23
8.83,7.47,2.93,2.18,5.54
24.71,8.71,44.55,6.53,37.85
24.71,2.49,5.28,10.89,54.92
9.18,3.73,5.86,7.4,3.69
27.18,14.93,63.89,10.89,15.69
57.19,6.22,72.1,5.23,37.38
19.42,3.73,22.86,2.61,10.62
37.42,11.2,24.03,44.42,24.92
22.59,1.24,21.1,7.4,6.92
43.42,8.71,36.34,23.52,56.31
42.72,4.98,58.03,13.94,36
45.19,0,62.72,48.78,72.46
24.71,7.47,14.65,24.82,33.69
46.25,9.95,44.55,71.86,45.23
24.01,9.95,20.52,47.04,23.08
32.48,16.18,38.69,31.79,31.38
32.83,19.91,19.34,83.18,27.69
22.95,16.18,17.58,29.18,36.92
10.59,6.22,3.52,9.15,18.46
6.35,11.2,5.28,11.32,6.92
15.89,1.24,10.55,5.23,15.69
29.3,2.49,53.34,9.58,7.85
18,2.49,22.27,3.05,7.85
14.83,4.98,42.79,3.92,14.77
23.65,9.95,49.24,6.1,20.77
39.89,8.71,60.37,4.36,31.85
24.01,18.67,36.93,3.92,21.69
33.54,12.44,30.48,9.58,17.54
45.89,4.98,63.31,6.53,53.08
20.83,11.2,46.89,6.97,10.62
54.72,17.42,29.31,26.13,55.38
23.3,2.49,36.93,17.42,8.77
10.94,13.69,5.86,46.16,3.69
68.14,9.95,101.41,25.7,75.69
4.94,7.47,3.52,42.24,5.08
20.83,12.44,20.52,40.07,29.08
3.88,4.98,1.17,20.47,6.92
15.53,12.44,18.76,46.16,10.62
74.84,6.22,79.72,32.66,93.23
33.89,1.24,39.86,8.27,39.23
28.24,24.89,21.1,60.1,15.69
6.35,48.53,2.34,65.76,11.54
52.25,11.2,70.93,27,134.31
17.3,8.71,15.24,21.34,11.08
74.84,14.93,57.44,66.2,58.61
39.89,27.38,53.34,94.51,29.08
28.6,29.86,19.93,49.65,23.08
24.36,4.98,25.79,5.66,4.62
33.54,6.22,25.79,17.42,18.46
57.19,4.98,84.41,19.6,32.31
78.02,12.44,94.37,38.33,73.85
42.01,7.47,61.55,36.58,40.15
71.31,8.71,87.34,9.15,68.77
21.54,3.73,36.34,7.4,4.15
35.66,6.22,36.93,16.55,53.54
28.6,3.73,36.93,9.15,29.54
49.07,6.22,95.54,25.7,46.61
30.01,3.73,62.72,13.07,14.77
9.18,13.69,6.45,51.39,9.23
14.83,27.38,14.65,64.02,7.85
6.35,17.42,8.79,44.86,5.54
17.65,6.22,22.27,27.87,27.23
24.71,7.47,29.31,16.98,31.85
23.65,13.69,6.45,17.86,25.38
7.41,4.98,7.62,8.27,6.92
18.71,7.47,15.83,9.15,19.38
23.65,19.91,21.69,55.75,27.69
16.59,12.44,13.48,35.71,24.46
44.13,19.91,52.17,13.5,56.77
11.65,34.84,14.65,24.39,26.31
32.13,24.89,26.38,20.03,38.77
9.53,42.31,8.79,60.54,2.77
4.24,42.31,4.1,26.13,6
9.88,59.73,3.52,30.49,2.31
12.36,52.26,12.9,35.71,1.38
28.24,9.95,34.58,12.19,19.38
27.89,4.98,35.76,10.02,11.08
35.66,11.2,48.65,24.82,6.46
17.65,14.93,15.24,7.4,8.77
41.31,9.95,70.34,11.76,26.31
46.6,4.98,71.51,19.6,52.61
69.55,6.22,52.75,31.36,93.23
52.6,7.47,118.99,10.45,23.08
48.01,12.44,56.27,16.98,18.92
6.71,8.71,11.14,11.32,11.54
39.89,9.95,56.86,9.58,31.38
22.59,7.47,48.06,6.1,16.62
40.95,6.22,66.82,5.66,19.85
68.14,4.98,118.4,16.11,65.54
19.06,4.98,67.99,3.05,22.62
30.71,1.24,49.82,19.16,35.08
52.6,11.2,72.68,4.79,12
28.95,0,46.31,4.36,18.46
41.31,8.71,41.62,7.4,72.46
37.42,6.22,65.06,9.15,56.31
16.24,7.47,19.93,3.48,6.46
36.01,11.2,56.27,5.23,67.38
60.37,7.47,82.06,11.76,66
51.54,4.98,48.06,10.45,40.15
15.53,1.24,10.55,8.27,27.23
21.89,3.73,16.41,13.94,39.69
10.59,23.64,4.1,74.04,0.92
42.36,7.47,49.82,13.07,15.23
21.18,4.98,21.1,12.19,4.62
72.02,29.86,75.61,53.13,24.92
49.78,9.95,64.48,12.63,20.31
39.54,21.15,21.69,48.78,48
44.48,0,64.48,5.23,17.54
25.07,4.98,11.72,7.84,46.61
30.71,0,8.79,10.89,47.08
44.84,11.2,22.27,11.32,46.15
31.77,0,21.69,23.95,51.69
5.3,18.67,1.76,46.6,1.38
7.41,43.55,1.76,60.54,2.77
10.59,16.18,1.17,61.84,5.54
4.94,3.73,9.96,9.15,3.23
10.59,4.98,4.69,12.63,9.23
33.89,6.22,16.41,14.81,54.92
34.95,1.24,37.51,12.19,41.08
25.07,4.98,39.27,17.86,28.15
19.06,3.73,19.93,47.04,30.46
43.07,16.18,41.62,30.05,48.46
41.31,7.47,40.44,12.63,36.92
26.83,3.73,33.41,20.47,35.54
28.24,4.98,30.48,3.05,4.62
64.61,22.4,52.17,34.84,60.92
49.42,12.44,23.45,33.53,31.38
39.19,17.42,33.41,37.89,35.08
4.59,2.49,5.86,6.1,3.69
33.54,6.22,28.72,14.81,36
30.01,7.47,16.41,17.86,30.92
12.36,8.71,2.93,8.27,33.23
16.59,9.95,8.79,9.58,48.92
12.71,4.98,5.28,4.36,42.92
33.89,12.44,27.55,56.62,97.38
5.65,4.98,8.79,6.97,42.92
9.18,12.44,6.45,11.76,21.23
9.53,1.24,15.83,7.84,17.08
21.54,23.64,17.58,16.98,40.61
49.07,4.98,53.93,11.76,43.85
8.47,3.73,9.38,3.48,6.46
8.83,33.6,2.34,10.45,15.23
13.06,14.93,9.96,14.81,18
19.06,39.82,8.21,49.65,16.15
10.24,60.97,9.38,17.42,24.92
26.83,19.91,27.55,19.16,21.69
22.24,7.47,37.51,19.6,34.15
29.3,13.69,30.48,6.53,37.85
16.24,22.4,24.62,23.52,33.23
27.54,2.49,32.24,9.58,24
62.84,27.38,92.61,34.41,82.61
33.54,3.73,27.55,11.32,51.69
64.96,3.73,92.61,22.21,65.54
44.84,8.71,55.69,9.58,47.54
24.36,18.67,17.58,8.27,19.85
14.83,34.84,11.14,19.16,21.23
5.65,68.44,2.34,41.81,1.38
18,37.33,14.07,30.05,11.54
13.42,8.71,9.96,3.48,38.77
34.95,8.71,28.72,13.07,50.77
10.24,39.82,4.1,23.95,6.46
18.71,21.15,33.41,23.52,22.15
22.95,9.95,58.62,17.86,30.92
7.77,14.93,8.79,45.29,8.77
5.3,150.57,3.52,107.14,0.46
21.18,26.13,58.62,42.24,22.15
23.65,13.69,17.58,27.44,34.61
10.24,105.77,3.52,114.54,6.46
18,11.2,24.62,16.11,15.69
16.95,21.15,28.72,18.73,26.31
7.77,80.88,5.28,49.21,17.54
30.71,13.69,34.58,21.34,24.46
11.3,12.44,9.38,50.52,14.31
8.12,92.08,1.76,64.02,7.38
6.35,95.82,5.28,36.58,8.77
4.59,80.88,4.1,30.92,2.31
15.53,12.44,20.52,15.68,20.77
6.35,16.18,0.59,13.07,8.77
3.53,68.44,5.86,16.11,12.46
18.71,4.98,14.07,13.07,23.54
44.48,12.44,74.44,27,7.85
16.95,53.51,13.48,69.68,2.31
32.83,67.2,63.31,58.79,6
15.53,32.35,7.62,35.28,8.77
5.3,57.24,2.93,82.31,6.46
17.3,22.4,19.34,27.44,8.77
15.89,26.13,4.69,42.68,10.62
11.65,27.38,15.24,50.08,3.69
49.42,33.6,88.51,52.26,28.15
40.25,16.18,76.2,15.68,18.92
70.61,73.42,91.44,114.98,57.69
10.94,33.6,8.79,27.44,9.23
7.41,27.38,2.34,69.25,11.08
7.77,9.95,11.72,12.63,0.92
4.24,8.71,2.93,7.84,7.38
24.71,7.47,20.52,9.15,35.54
10.59,42.31,6.45,54,1.85
6.35,53.51,7.03,87.97,4.15
44.13,21.15,56.27,11.76,23.54
25.77,0,18.17,12.19,28.15
4.59,6.22,6.45,10.89,8.77
27.54,11.2,9.38,12.63,11.08
37.07,8.71,26.38,57.05,33.23
30.36,21.15,19.93,46.16,14.77
43.07,17.42,29.31,43.55,67.85
40.25,52.26,45.13,70.12,13.38
22.95,84.62,20.52,93.64,10.15
33.54,72.17,33.41,76.65,15.69
44.48,19.91,30.48,16.11,29.08
45.54,8.71,25.2,10.45,18.92
33.19,13.69,36.93,18.73,13.38
61.78,9.95,117.23,15.68,33.23
19.06,1.24,37.51,10.02,3.69
36.72,3.73,42.2,8.71,3.23
78.73,16.18,66.24,14.37,52.61
31.07,23.64,38.69,28.31,54.46
38.13,13.69,42.79,13.07,24.92
38.48,2.49,21.1,23.95,24.46
45.19,14.93,56.27,33.53,13.85
4.24,11.2,6.45,17.86,7.85
52.96,11.2,40.44,51.39,81.23
40.95,1.24,77.96,10.02,2.77
30.36,7.47,22.27,35.28,36.46
17.65,8.71,21.1,16.11,53.54
38.13,3.73,76.2,4.79,20.31
25.77,17.42,29.89,23.95,12.46
17.65,16.18,14.65,13.94,7.85
27.18,42.31,41.62,41.37,7.85
19.77,47.29,15.24,51.83,4.62
64.96,8.71,98.47,23.52,72
29.65,6.22,51.58,13.07,15.69
55.43,13.69,70.93,14.37,85.85
45.89,4.98,48.06,7.84,99.69
22.24,4.98,38.69,10.45,5.54
2.47,7.47,13.48,11.76,3.23
3.88,2.49,2.34,8.71,4.62
43.42,19.91,33.41,17.86,77.54
57.9,7.47,45.72,32.66,70.61
20.48,13.69,9.38,6.1,10.15
30.01,3.73,25.79,14.81,25.85
25.42,36.09,15.24,50.52,18.92
15.18,17.42,9.96,12.19,10.15
24.71,17.42,18.76,15.68,18.46
60.37,4.98,79.72,6.97,33.69
11.65,3.73,6.45,16.11,11.08
16.59,8.71,26.38,16.98,12
25.77,3.73,33.41,4.79,9.69
37.42,8.71,50.41,5.23,18
15.89,9.95,49.24,3.48,3.69
8.12,8.71,11.14,3.48,2.31
31.77,9.95,62.72,4.79,11.08
21.54,4.98,36.34,3.05,8.31
13.77,63.46,24.03,5.23,12.92
60.02,8.71,51.58,8.71,83.54
63.19,6.22,59.79,13.5,59.54
15.18,12.44,12.31,4.36,30.46
15.89,7.47,7.62,9.58,46.61
12,24.89,11.14,3.92,47.08
45.19,16.18,60.96,12.19,112.61
37.42,7.47,47.48,7.4,11.54
30.36,3.73,37.51,13.94,61.38
51.9,31.11,103.16,83.62,29.54
24.36,4.98,39.27,23.95,16.15
15.53,16.18,15.24,50.95,3.69
9.88,22.4,9.38,67.07,1.38
8.12,21.15,8.21,87.54,9.23
56.13,24.89,76.79,93.64,37.38
22.24,38.58,20.52,41.37,20.77
31.42,51.02,21.1,91.89,24
38.13,9.95,22.86,58.79,109.84
20.12,16.18,14.65,38.33,14.31
25.77,17.42,36.34,28.74,11.54
25.42,7.47,21.69,15.24,15.69
41.31,3.73,57.44,32.66,31.38
35.66,4.98,26.96,17.42,31.85
26.12,11.2,65.65,12.19,7.85
7.41,17.42,9.96,15.68,15.23
21.18,4.98,29.89,5.23,49.85
17.65,17.42,26.96,14.37,42
40.25,11.2,62.13,20.9,32.31
19.77,8.71,16.41,39.2,15.69
46.95,12.44,70.34,27,17.08
13.06,9.95,29.31,14.37,12.46
44.84,18.67,36.34,26.57,40.15
10.24,114.48,4.69,71.86,8.77
23.65,17.42,25.2,13.07,11.08
56.49,11.2,78.55,52.7,47.54
19.77,24.89,19.34,67.07,14.31
10.24,6.22,15.83,12.63,6
24.71,13.69,24.62,44.86,22.15
36.36,4.98,17,13.5,23.54
20.12,3.73,22.27,12.63,8.77
12.36,3.73,12.31,9.58,23.08
14.83,9.95,9.96,7.4,15.69
37.07,8.71,26.38,6.97,62.77
61.78,17.42,96.72,12.19,66
34.6,12.44,51,7.4,9.23
59.66,6.22,87.34,11.76,43.85
29.3,8.71,42.2,16.98,24
25.42,7.47,25.79,7.4,6
43.07,6.22,70.93,6.53,29.08
61.08,6.22,64.48,21.34,25.85
34.95,0,53.93,5.66,11.08
53.31,8.71,59.79,6.53,54.46
21.54,8.71,38.1,19.16,30.92
54.72,4.98,57.44,21.78,24
57.19,7.47,53.34,20.47,26.31
31.77,8.71,21.1,18.29,30.92
37.77,8.71,42.2,4.79,29.54
45.54,2.49,52.17,15.68,22.62
68.14,17.42,60.37,64.02,62.31
32.13,3.73,23.45,11.76,28.15
58.25,14.93,46.89,15.24,54.46
33.89,22.4,25.79,64.46,43.38
25.07,78.39,18.76,47.47,21.69
60.02,9.95,62.13,21.78,68.77
14.83,7.47,11.14,4.79,18
49.78,7.47,45.72,6.53,23.08
21.54,8.71,7.62,6.53,53.54
29.3,7.47,29.89,6.1,13.38
7.06,7.47,4.69,6.1,51.23
3.53,13.69,4.69,6.97,4.62
18,6.22,18.17,8.71,74.77
10.59,22.4,25.2,6.53,20.31
31.77,18.67,22.86,13.07,43.85
42.72,4.98,35.17,8.71,39.69
68.14,21.15,92.03,13.07,82.61
30.71,2.49,13.48,6.97,42
30.71,11.2,41.62,4.79,35.08
6.35,0,7.62,3.05,2.77
7.06,6.22,4.69,3.48,13.38
30.71,12.44,38.1,11.32,43.85
60.72,11.2,58.62,9.15,64.61
19.06,8.71,20.52,5.66,18.92
7.41,23.64,11.14,16.11,7.38
18.36,72.17,8.21,74.47,21.69
57.19,9.95,60.37,23.52,48.46
32.83,11.2,40.44,8.27,24
42.36,19.91,48.06,27,10.15
8.12,32.35,10.55,10.45,13.38
10.94,67.2,3.52,77.52,4.15
19.77,59.73,17.58,26.13,31.38
41.66,1.24,25.79,21.34,80.31
17.65,4.98,15.83,23.08,13.85
52.6,4.98,49.24,10.45,46.15
60.02,21.15,82.06,47.91,78
9.88,6.22,1.17,6.53,3.23
25.42,4.98,14.07,6.1,66.46
14.83,8.71,12.31,10.89,54.92
28.6,37.33,14.07,22.65,25.85
8.83,53.51,3.52,19.16,5.08
6.35,19.91,7.62,41.37,12.46
30.36,11.2,28.72,6.53,52.15
6,0,4.1,4.79,46.15
29.65,2.49,21.1,10.02,53.08
4.94,3.73,1.17,8.27,2.31
37.07,1.24,53.93,4.36,10.15
20.83,7.47,18.17,3.92,36.46
11.65,7.47,12.31,4.79,35.08
52.96,6.22,33.41,10.02,58.15
4.24,4.98,4.69,2.18,3.69
59.66,2.49,57.44,11.32,36.46
65.31,2.49,63.31,11.76,47.08
38.83,11.2,39.27,9.15,25.38
49.42,17.42,62.72,10.02,80.77
24.36,2.49,39.27,9.58,57.23
51.19,2.49,73.27,13.07,72.46
52.6,8.71,55.1,23.52,52.15
34.95,6.22,11.14,15.24,35.08
41.66,16.18,68.58,16.11,33.69
19.06,16.18,13.48,7.84,27.69
14.47,1.24,35.17,12.63,6
14.83,18.67,5.86,62.71,12.46
29.3,11.2,28.72,39.2,40.15
3.53,6.22,2.93,3.05,3.69
36.01,11.2,22.86,4.79,49.38
10.24,27.38,5.28,51.39,6.92
37.07,4.98,34,21.34,39.23
9.18,12.44,15.24,24.82,23.54
5.3,8.71,2.93,21.78,4.15
10.94,8.71,1.76,13.94,17.54
5.3,13.69,17.58,11.32,8.31
21.54,14.93,7.62,28.74,63.69
33.89,12.44,28.72,44.86,30.92
5.65,4.98,9.38,3.05,6
19.77,8.71,24.03,16.55,22.15
14.12,2.49,7.03,18.29,11.08
13.06,1.24,12.9,15.68,12
50.13,34.84,56.27,30.05,51.23
73.43,27.38,85.58,29.61,100.61
29.3,6.22,40.44,7.4,66
57.54,12.44,80.3,7.4,66.46
39.19,13.69,84.99,6.1,14.77
10.94,14.93,12.9,3.48,11.08
16.95,13.69,36.93,11.76,22.15
19.06,9.95,26.38,29.18,41.08
32.13,6.22,38.69,2.61,66
38.83,11.2,29.31,6.1,40.15
69.19,16.18,114.89,36.15,88.61
24.01,13.69,11.72,24.39,31.85
40.6,9.95,51.58,14.81,33.23
61.43,9.95,58.03,21.34,97.84
45.89,6.22,39.27,20.03,36.92
11.3,13.69,12.31,14.37,47.54
9.88,14.93,5.28,10.89,17.08
34.6,6.22,77.37,9.58,9.23
8.12,12.44,11.72,12.63,19.85
16.59,11.2,18.17,27.44,66.46
10.59,8.71,4.69,19.6,30
13.42,19.91,4.69,8.71,13.85
18.36,17.42,15.24,39.63,33.23
43.07,24.89,87.34,33.53,44.31
53.31,8.71,55.1,20.03,32.77
34.6,16.18,27.55,26.57,60
11.65,2.49,9.38,9.58,31.85
13.42,12.44,15.83,6.97,78
56.49,7.47,73.86,13.5,117.23
70.25,9.95,80.89,7.4,76.15
32.48,3.73,39.27,10.45,45.23
50.84,8.71,63.89,19.16,116.77
19.77,6.22,25.79,9.15,48.46
27.54,9.95,26.96,10.45,28.62
42.36,17.42,76.2,5.66,24.46
29.3,12.44,23.45,6.1,28.62
75.55,6.22,64.48,31.79,84.46
