UNIQUD,NAME,MPP,CMP,GMP,MEP,EryA,Gn
NM_001110846,Cacna2d1,9.3156,3.1425,1.8327,5.6244,2.5114,0.2153
NM_147053,Olfr582,0.3937,0,0,0,0,0
NM_001033314,Ccdc61,52.359,54.1287,48.008,91.6568,15.5693,16.3068
NM_001111026,Runx1t1,1.968,1.0478,0,0.8035,19.0848,0.1373
NM_008681,Ndrg1,106.5618,231.1667,158.6782,125.4249,5.0231,52.52
NM_148944,Chrnb4,0,0,0,0,0,0.0391
NM_008180,Gss,60.755,78.5669,65.9622,277.3711,75.3391,19.3337
NM_001040400,Tet2,53.815,173.1987,177.0017,129.4543,6.0266,98.4434
NM_001008533,Adora1,0.9184,0,0,0,0,0.0782
NM_011129,4-Sep,11.9399,3.8426,2.5653,205.8395,3.516,4.3236
NM_176913,Dpep2,9.3157,3.4923,4.398,2.4105,1.0046,11.7773
NR_102387,Grip1,8.0035,0.6986,0.7328,1.607,0.5025,0.1174
NM_001013374,Lman2l,39.114,68.7951,63.0319,56.2866,18.0808,25.9124
NR_037920,Zfa-ps,0.9184,0,1.4657,0.8048,0.5019,0.6069
NM_001172100,Rnh1,457.1029,534.9523,585.9846,603.0728,126.0619,156.4879
NR_029572,Mir186,0,0,0,0,0,0
NR_106021,Mir7054,0,0,0,0,0,0
NM_033523,Spred2,32.5486,64.9565,57.9003,146.3311,11.0496,21.5259
NM_001171052,Mta3,255.4796,199.7438,110.3053,527.4086,349.0456,71.0367
NM_153150,Slc25a1,261.7211,254.5602,153.1773,701.1168,38.1747,39.4211
NM_001170976,Dbndd1,0.2624,0,0,0,0,0.0392
NM_030729,Nckipsd,60.9043,102.3167,133.0263,90.051,46.2071,32.4187
NM_175542,Rttn,24.1519,75.4226,63.3982,98.0883,16.5753,8.2364
NM_153527,Dnajb13,0.5248,0.3495,0.3665,1.6097,4.5201,5.3217
NR_104465,Ppp4r1,86.3591,135.8344,136.3227,184.143,38.6724,70.7776
NM_024182,Riok3,140.1617,239.8922,277.0448,516.1638,879.9048,196.9575
NM_146117,Lrrc26,0,0,0,0,0,0
NM_177101,Mettl20,18.8959,29.3314,21.6211,32.1628,22.6006,2.1924
NM_213660,Stat3,359.4536,414.1508,378.5562,249.2586,53.7396,434.0251
NM_026332,Dnajc19,23.6257,32.1246,49.8421,129.4371,37.6697,6.5571
NM_001287074,Tspear,8.7907,2.7933,2.1989,2.4105,0,0.626
NM_011912,Vax2,0.1312,0,0,0,0,0.0782
NR_105959,Mir6993,0,0,0,0,0,0
NR_029720,Mir192,0,0,0,0,0,0
NM_009516,Wee1,72.3148,138.6347,132.2902,229.1245,94.4237,11.9346
NM_001002898,Sirpb1a,0.3937,1.0471,0.3662,1.6097,0,11.6984
NM_001033345,Gm216,1.4447,1.7461,1.8324,0,0,0.7238
NM_146448,Olfr1317,0,0,0,0,0,0
NM_001282942,Fancc,54.5947,85.9003,78.4263,166.4245,87.3937,15.7089
NM_001199105,Trp53inp1,11.2855,13.2693,6.2295,20.9047,24.6092,28.0636
NM_001286720,Tsc2,108.2736,128.1555,128.9974,418.9445,91.9118,39.9579
NM_016758,Rgs14,41.2068,46.7919,56.4359,37.7923,17.0787,129.0857
NM_010321,Gnmt,3.0186,3.8415,1.8325,9.6497,2.0086,3.7
NR_040413,5033403H07Rik,3.4113,0.349,0,0,0,0
NM_028627,Psd,0.1312,0.6986,0,28.9434,29.1304,0.4107
NM_001201341,Msi2,64.3007,100.569,60.1001,173.6901,9.5426,30.6906
NR_028555,Snord89,0,0,0.3664,0,0,0
NR_105752,Mir6335,0,0,0,0,0,0
NM_147012,Olfr1047,0,0,0,0,0,0
NM_138596,Med10,83.5947,110.3525,128.9937,430.9545,86.8871,77.321
NM_010216,Figf,0.6561,0,0.3662,0,87.3923,0.5678
NM_177034,Apba1,87.0508,275.1717,343.0103,17.6856,4.0185,71.714
NM_001276486,Dag1,164.5807,244.4398,225.7397,332.0824,83.3619,30.4631
NM_153108,Defb8,0.1314,0,0,0,0,0
NM_019403,Rnf5,182.9235,162.0342,195.3258,513.0377,689.078,90.4405
NM_001111291,Caprin1,133.33,262.9411,216.2085,383.5575,73.3313,46.0754
NM_001286131,Nfib,6.8224,0,0,0,0.5025,0.3717
NM_001168620,Enpp5,5.9046,10.4765,3.6646,32.9649,0,2.2518
NM_134248,Havcr1,0,0,0,0,0,0.7435
NM_020611,Srd5a3,49.7494,119.7821,140.7238,159.1829,32.6459,42.4191
NM_153563,Strip1,81.621,109.6463,149.5205,173.6807,35.6583,49.0959
NM_001011758,Olfr1016,0,0,0,0,0,0
NM_026239,Tmem35,0.7872,0,0,0,0,0
NM_134046,Cenpo,51.1874,116.2818,72.1926,242.8232,43.1947,11.2776
NM_144845,Ugt3a2,1.313,0.349,0,0.8035,0,0.0588
NM_027877,Mus81,40.9408,28.6376,42.8774,72.372,35.1586,10.5175
NM_009508,Slc32a1,0,0,1.4659,0,0,2.0791
NM_010458,Hoxb3,6.8241,10.8256,9.5283,8.8462,0.5025,1.6664
NM_025636,Ntpcr,184.1046,202.528,178.1033,299.9038,11.0491,27.0826
NM_206823,Olfr153,0,0,0,0,0,0
NM_028190,Luc7l,1278.9522,2053.4659,1962.1063,3495.0927,2376.3566,220.1342
NM_029077,Trim14,253.6534,284.5923,238.2014,115.7963,35.1586,144.9948
NM_009644,Ahrr,4.1993,1.0476,0.7331,0,0,5.2029
NM_207635,Rps24,693.4331,612.0895,577.9517,1310.4798,407.2828,75.2633
NM_021332,Glp1r,0.5248,0,0,0,0,0
NR_077230,8430426J06Rik,0.3936,0,0,0,0,0
NM_025790,Acot13,43.3019,55.1783,79.8878,254.8804,109.4826,15.5425
NM_001109045,Aqp8,0,0,0,1.6083,1.506,0
NR_027380,Gm3219,87.6622,56.2289,59.3658,115.7688,17.0751,10.9408
NM_146598,Olfr695,0,0,0,0,0,0
NM_026459,Ccdc70,0,0,0,0,0,0
NM_001142965,Frrs1l,0.1312,0,0.7328,0.8035,0,0
NM_146486,Olfr203,0,0,0,0,0,0
NM_145512,Sft2d2,131.3534,165.8647,156.1125,139.8848,15.5669,154.2836
NM_172912,Abcc12,0,0,0,0.8048,0.5025,0.0784
NM_009432,Tshb,0,0,0,0,0,0
NM_029792,B3gat1,0,0,0,0,0,0
NM_017399,Fabp1,0,0,0,0,0,1.0953
NM_009437,Tst,6.3008,5.9368,8.7952,8.0376,17.5788,5.1372
NM_001171147,Yap1,0.5248,0.349,0,0,0,0.0979
NM_001114665,Fnbp1l,24.1478,17.8089,24.5523,20.9021,0.5025,5.1688
NM_001033713,Mef2a,46.9774,71.5841,46.9055,61.9162,12.0542,48.7072
NM_008642,Mttp,4.3297,1.7458,1.8324,7.2365,3.0141,0.5281
NR_078345,Gm21284,2.6249,1.7456,0.7329,0.8035,0,0.0782
NM_001045528,Fkbp15,142.1206,230.8206,226.4707,336.0986,123.5494,184.8553
NM_008407,Itih3,0,0,0,0,0,0
NM_175516,Lingo2,0.5248,0,0,0.8035,0,0
NR_045686,Gm16062,2.6249,2.4449,10.9939,2.4143,1.0046,0.3719
NM_001039078,Prosc,5.5129,10.1259,8.0625,28.1426,2.0095,9.7804
NM_001012704,Wfdc13,0.2624,0,0,0,0,0
NR_040336,D330050G23Rik,0.2624,0,0,0,0,1.2519
NR_104608,Rnaseh1,85.0319,112.451,124.5981,183.2964,30.6391,14.2497
NM_001083110,Pja1,45.4075,68.0983,77.3239,163.1974,12.052,11.9591
NM_001098170,Pcdh10,0.2624,0,0,0,0,0.0391
NR_035477,Mir1952,0,0,0,0,0,0
NM_001159966,Ralgps2,55.7745,104.4213,83.5526,94.8824,61.777,60.3353
NM_001081185,Flnc,0.2624,0,0,0,0,0.0391
NM_016869,Corin,7.479,0.6986,0,0,0,0.0784
NM_007994,Fbp2,1.0496,0,0,0,0.5025,0
NM_178087,Pml,299.4536,398.0791,305.6262,1406.3034,1590.0966,93.6928
NM_178659,Jmjd4,20.0768,33.1767,23.8208,86.8332,6.5296,2.9945
NM_001102677,Gm1993,0,0,0,0,0,0
NM_019935,Ovol1,1.968,0,0,0,0,0.4118
NM_001081346,Rtkn2,15.879,16.7611,7.696,4.0213,0.5025,1.8018
NM_134097,Topors,112.465,156.7953,184.6927,300.7219,91.9065,35.0323
NR_028128,Snord68,0.1314,0,0,0,0,0.0391
NM_176849,Arglu1,841.2504,818.1794,805.1196,1483.5618,1200.3611,167.0472
NM_001130180,Tnnt2,0,0,0,0,0,2.7386
NM_001081671,1700042B14Rik,0.1312,0,0,0,0,0.0391
NM_001039678,Urad,0,0,0,0,0,0
NM_025399,Nudt14,193.1789,143.1689,182.1335,129.4424,18.5821,20.5441
NM_001146088,Il1f5,0,0,0,0,0,0
NM_001135991,Krtap10-4,0,0,0,0,0,0
NM_019982,Sez6l,14.301,1.3969,1.0996,0,0,2.8757
NM_021608,Dctn5,147.5002,175.9994,175.9044,367.4484,196.8892,81.108
NM_001164051,Pik3cd,224.145,336.6219,319.9196,187.3557,44.7043,214.962
NM_009864,Cdh1,9.8447,2.4436,15.7578,1.6097,0.5025,5.0088
NM_010929,Notch4,9.5797,5.9369,2.5655,8.8435,2.009,14.242
NM_011001,Olfr58,0,0,0,0,0,0
NM_020283,B3galt1,0,0,0.3662,0,0,0.0391
NM_009655,Alcam,64.1816,82.4122,89.0472,17.6924,3.0136,107.4237
NM_001012392,Bpifb1,0.7886,0,0,0,0,0
NM_001284218,Agtpbp1,10.8933,29.3306,22.3544,70.7586,25.6165,13.7185
NM_001166707,Vmn1r123,0,0,0,0,0,0
NM_008268,Hoxb5,1.0496,1.7455,0,0,0,0
NM_001252498,Rapgef6,16.2727,32.8263,29.6824,89.2383,23.6085,13.2121
NM_027266,Trmt10b,22.7051,33.5238,38.8478,89.2475,10.0447,5.8142
NM_172752,Sorbs2,16.5319,2.7937,0.3665,0,2.0095,4.9096
NM_011086,Pikfyve,34.7842,104.0658,78.0571,179.2828,45.2031,49.6443
NR_045373,8430422H06Rik,16.1381,0,0,0,1.5065,0.2941
NM_145980,8430408G22Rik,24.4052,11.174,0,0.8035,0,0.0196
NM_146816,Olfr923,0,0,0,0,0,0
NM_001162925,Nudt17,0,1.0474,1.8327,0,0.5019,13.5957
NM_028722,Msl1,371.5147,547.2001,580.8485,908.5306,303.8697,413.246
NM_013803,Casr,6.9543,0,0.3665,0,0,0.8022
NR_105848,Mir6420,0,0,0,0,0,0
NM_011899,Srp54a,2.6242,4.1895,3.2982,5.6282,2.5114,1.9953
NR_045783,Gm10814,0.9196,0.6986,0.3665,7.2379,5.022,1.059
NM_023333,2210010C04Rik,0.1314,0.349,0,0,0,0
NM_053168,Trim11,90.8087,119.7746,132.6574,165.6173,51.2298,84.8999
NM_001033172,Rab11fip2,77.6933,75.0789,57.5309,77.1968,30.6374,22.2249
NM_001011529,Olfr1251,0,0,0,0,0,0
NM_001029876,Urb2,61.4156,70.8918,76.9583,198.6123,59.2615,5.5173
NM_145123,Crtac1,7.7409,0.3495,0.3664,0,0.5025,18.2987
NM_183391,Tnfsf18,0,0,0,0,0,0.3325
NM_080837,D17Wsu104e,237.5754,373.2973,498.03,750.1235,82.8775,35.3283
NM_009751,Bfsp1,1.181,0,0.3662,0,0,0.1175
NR_104575,Tmem176b,1136.6476,1242.0406,904.0839,151.9566,23.6057,436.5812
NM_198655,4921509C19Rik,0.1314,0,0,0,0,0
NM_001284384,3830406C13Rik,31.4969,74.7337,70.7248,151.1531,19.5878,16.2011
NM_174851,Ifnlr1,4.5922,3.8408,0,4.8209,2.5114,98.1869
NR_045079,3300005D01Rik,2.4932,2.0947,4.397,32.1692,3.0125,3.2274
NM_027918,1300017J02Rik,3.0177,0,0.3665,124.6242,1113.9851,1.6469
NM_011247,Rbbp6,548.8056,595.3745,578.6392,1418.454,357.6045,155.6351
NM_175639,Wdr43,303.4388,430.2046,417.0369,1289.6747,29.1313,51.8603
NM_016752,Slc35b1,83.3548,214.7566,287.3088,401.982,160.2208,32.9231
NM_001286343,Bcl11b,2.4929,1.3979,0.3664,9.6562,6.5296,11.9724
NM_010006,Cyp2d9,0,0,0,0,0,0
NM_181649,Gpatch11,67.1875,82.064,56.8,116.588,80.8649,42.6027
NM_001286080,Nin,123.1184,216.5031,358.3946,183.3382,15.0672,66.3856
NM_033144,8-Sep,21.9156,47.1383,19.4235,1611.2725,620.2635,4.8535
NM_001285873,Trim3,13.7792,15.7136,12.0928,13.6723,1.0046,12.3866
NM_030132,Utp23,55.5052,94.287,97.4796,203.4225,57.7552,21.6768
NM_153386,Clrn1,0,0,0.7329,0,0,0
NM_021382,Tacr3,2.8872,2.0957,3.6638,6.4344,7.032,0.9605
NR_108044,4930482G09Rik,0,0,0,0,0,0
NM_001081669,Rhox2d,0,0,0,0,0,0
NM_007818,Cyp3a11,0,0,0,0,0,0
NM_001159650,Crybb3,1.7056,0,0,8.8397,0,0
NM_180588,Reep4,141.3233,186.8226,143.2888,455.9029,592.1953,46.1941
NM_001081106,Cytl1,0,0,0,0,0,0
NM_173867,Rcc2,949.451,1199.8022,1311.6216,3430.1883,296.8265,128.6808
NR_046275,C130021I20Rik,0.1312,0,0,0,0,0
NM_010882,Ndn,5.248,1.746,1.0992,0,0,0
NR_002901,Snora68,9.8421,9.7785,6.5963,34.5719,4.5201,0.9782
NM_146998,Olfr195,0,0,0,0,0,0
NR_040646,A330049N07Rik,8.7904,0,0.7329,0,0,0
NM_019586,Ube2j1,79.7972,150.8611,183.9614,434.9693,244.5916,54.2513
NM_001252067,Gga3,94.6134,172.5063,162.3406,328.8607,89.8964,54.9838
NM_025657,Lrrc57,12.0755,38.7604,27.8509,65.1196,37.6664,9.6732
NM_028408,Cnih3,3.5427,0.3495,0.3665,0,0,0.0784
NM_011790,Arih2,152.1114,216.1543,211.0853,577.2856,404.804,72.5665
NM_011212,Ptpre,1251.9334,1773.9023,1290.7,857.8706,30.1366,623.1989
NM_010080,Dspp,0,0,0,0,0,0
NM_001285417,Bdnf,2.4928,0,0,0,0,0
NM_024253,Nkg7,284.9874,319.1651,854.6185,118.9973,4.5195,35.9418
NM_001033422,Thoc2,117.7398,318.1131,242.962,407.6366,115.5155,40.7745
NM_134204,Vmn1r80,0,0,0,0,0,0
NR_045439,1700031A10Rik,1.7056,0,0,0,0,0
NM_172735,Zc3hc1,118.3677,135.8429,153.5469,397.219,57.2578,19.1205
NM_134438,Gpr37l1,0,0,0,0,0,0
NM_172261,Ppp1r9b,435.9919,469.3322,385.5148,1532.6237,723.7511,174.2584
NM_053114,Pabpc5,0,0,0,0,0,0
NM_012009,Sh2d1b1,4.8576,10.1301,11.3603,0.8035,3.5157,21.1086
NM_026168,Ergic2,63.6606,110.3492,114.7002,353.7945,179.8017,26.0731
NM_001159925,Pax4,0,0,0,0,0,0
NM_147081,Olfr610,0,0,0,0,0,0
NM_001110327,Dmtf1,53.9427,124.3166,100.4123,119.7914,27.1187,28.7933
NM_172205,Sbsn,17.8454,16.7609,11.36,22.5117,1.5071,1.7999
NM_029404,Phf14,280.8412,278.675,252.8608,361.0377,116.519,54.812
NM_133878,Rcc1,229.4073,329.2889,371.9607,1169.009,331.0033,32.9893
NM_027062,C8g,4.0681,5.2388,4.3977,3.2178,0.5025,0.8218
NM_008298,Dnaja1,89.6412,154.3425,164.9111,330.4019,38.6763,32.4584
NM_033037,Cdo1,1.5754,5.238,7.3292,6.4317,5.0227,1.5465
NM_029984,Fam159b,2.2304,0,0.3665,0,0,0.0391
NM_001110275,Itsn1,33.4637,41.5541,14.2903,117.3928,1218.456,32.4824
NM_028420,Camk2n2,3.9391,9.7778,7.3284,0,0,1.1949
NM_177684,Zfp637,69.6779,81.014,107.7384,323.9481,30.1328,9.2559
NM_010432,Hipk1,189.8988,332.774,318.8286,538.72,1628.235,222.8775
NM_146302,Olfr1461,0,0,0,0,0,0
NM_001287523,Cebpa,135.0824,411.7055,493.9919,25.7335,6.028,30.0236
NM_053129,Pcdhb4,0.3936,0,0,0,0,0
NM_133923,Ttll3,17.3253,28.2856,19.789,28.1478,14.5653,25.0378
NM_153592,Erlin2,48.9531,80.3192,76.9571,123.8258,22.6014,37.3902
NM_027696,Mier1,127.948,272.3793,234.5327,683.3916,540.8765,83.521
NM_175730,Hoxc5,0,0,0,0,0,0
NM_009094,Rps4x,38.7096,68.0873,58.2723,177.6548,23.0933,0.3526
NM_133669,Rp2h,39.5048,64.9499,74.3873,64.3215,52.735,97.0934
NM_146635,Olfr1489,0,0,0,0,0,0
NM_001200023,Zfp963,5.9077,17.1088,16.4909,49.8616,10.045,4.3472
NR_040432,Gm15708,2.2306,0.349,4.7638,4.0175,0.5019,3.3083
NM_001025599,Trim26,44.3526,73.6776,63.0294,71.5685,142.1293,65.1296
NM_001164472,Nip7,66.7962,100.2215,121.6636,247.6257,26.6155,15.343
NM_027070,1700019A02Rik,0.1312,1.3964,0,7.2379,0.5019,0.1369
NM_172575,Zfp277,46.9849,76.8225,75.8571,102.1149,5.0227,39.0122
NM_001130186,Jade1,145.1444,262.6057,219.5091,444.6139,187.8353,23.0938
NM_025351,Chchd6,114.2979,127.4554,99.3083,217.8993,7.032,10.1912
NM_019994,Ralgapa1,114.3138,230.8193,178.4579,389.1278,39.1762,91.4751
NR_033529,Gm7444,0,0,0,0,0,0
NM_009357,Tex261,302.3678,517.5019,596.603,1151.4845,251.6327,168.195
NR_045328,A330009N23Rik,3.6736,4.1912,0,0.8048,0,2.7183
NM_001205235,Nrxn2,6.9536,0,0,0.8035,1.5071,2.5045
NR_029654,Mir34c,0,0,0,0,0,0
NM_080454,Gjc2,0.1312,0,0,0.8035,0,0
NM_001177564,Gm4027,0,0,0,0,0,0
NM_011157,Srgn,1808.7168,1825.1127,3182.1633,1476.2177,190.3531,1242.5236
NM_009748,Bet1,53.9451,83.811,102.9752,112.5589,19.5853,14.152
NM_001010833,Mdc1,61.5561,131.9984,112.1347,215.4721,217.4687,13.2283
NM_001164607,Maf1,251.0302,274.4696,246.6363,483.2016,554.489,111.9253
NM_028050,1600016N20Rik,5.2489,0.6983,0.7331,1.607,15.568,3.0527
NM_001198790,Ak1,3.545,5.5874,0.7331,8.8475,0,0.1959
NM_008160,Gpx1,5813.8093,7861.2448,9836.744,13155.7332,52196.6717,2059.9711
NM_022981,Zfp110,23.6253,53.4278,61.9301,114.9653,15.0698,23.6235
NR_033543,Gm16287,3.5424,0,0.3665,0,0,3.6844
NM_177606,Plekhh2,7.0859,0.3494,2.5652,0.8035,1.0046,0.2544
NM_001164828,Aste1,16.5431,23.0468,28.9508,53.0713,8.0352,3.8354
NM_153794,Fam210a,39.6404,76.4745,102.9774,147.9133,33.1494,8.2571
NM_172760,Elmo3,7.875,3.4924,4.031,24.1187,75.3353,2.2511
NM_170729,Ank3,45.5272,4.8895,0.7331,6.4306,2.5111,0.7438
NM_173420,Synb,0.3936,0.6983,0,0,3.514,0
NM_027834,9130008F23Rik,2.1,9.079,6.2307,16.08,0.5025,2.1518
NM_173182,Fndc3b,75.2196,250.3753,374.5239,24.12,3.0141,60.5979
NM_001177502,1700013D24Rik,0.2624,0,0,0,0,0
NR_040663,4930509K18Rik,0,0,0,0,0,0.0393
NM_026530,Mpnd,134.648,131.3026,150.9778,28.9539,6.028,58.0142
NM_173449,Pp2d1,3.0176,0,0.3662,0,1.0046,0.0784
NM_001177787,Cd44,259.996,512.9653,476.408,857.8181,31.6409,412.0113
NM_001168477,Ttc23,1.1808,2.4443,0.3665,2.4105,4.0176,0.7435
NM_173370,Cds1,70.6079,92.5424,86.1171,4.8247,0.5025,10.2507
NM_001142738,Pcdh15,16.5343,1.7459,1.0996,2.4105,3.0141,0.8413
NM_146286,Olfr981,0,0,0,0,0,0
NM_025387,Tmem14c,496.4985,743.7678,756.0208,5528.9477,6640.1842,189.9937
NM_025393,S100a14,0,0,0,1.6097,0,0.235
NM_009838,Cct6a,571.5239,910.6706,961.2672,2693.4102,156.1953,99.6397
NM_201236,Rhox4e,0.9184,0,0,0,0,0
NR_104384,Vmn2r89,0,0,0,0,0,0
NM_029023,Scpep1,87.9171,176.695,95.6463,106.1283,88.3919,62.1514
NM_017367,Ccni,212.7439,409.5896,385.8945,496.0806,451.4895,109.0392
NM_001164062,Stat5a,115.2281,253.8601,187.2622,944.0841,11.0485,62.3807
NM_001004164,Gnptab,180.7152,263.6464,270.8155,284.63,12.5567,39.3274
NR_040551,A830019L24Rik,0,0,0,0,0,0
NM_133853,Magi3,24.4059,42.9519,41.7791,35.387,7.0326,16.3178
NM_001110233,Ngfrap1,342.511,424.9693,370.1343,1213.2907,273.7258,31.477
NM_001284193,Artn,0,0,0,0,76.8398,0
NR_040714,Plet1os,2.7575,0.349,0.7331,0.8035,0,0.6658
NR_104415,Fuom,13.1233,23.7473,17.2241,33.7787,2.0086,2.6222
NM_206870,Gm12597,0,0,0,0,0,0
NM_008885,Pmp22,0,0,0,0,0,0.3717
NM_001164598,Irf2bp2,269.2991,547.8809,657.4443,520.9912,30.1355,133.6623
NM_133711,Spata4,0,0,0,0,0,0
NM_009386,Tjp1,1.9693,3.142,0.7331,47.4391,16.5732,0.8998
NR_106118,Mir7658,0,0.6983,0.3665,0,2.0086,0
NM_023790,Wdr54,1.5746,0,0,0,0,0.3133
NM_183294,Cdkl1,10.3647,0.3491,0.7331,8.8435,183.8246,0.6272
NM_013511,Epb4.1l2,58.263,92.1857,77.6901,36.994,22.6019,99.0896
NM_009056,Rfx2,48.9478,53.4333,23.8214,266.9523,853.3206,7.7108
NR_045316,4930524O05Rik,0,0,0,0,0,0
NM_019539,Cts7,0,0,0,0,0,0
NM_053144,Pcdhb19,0.1312,0,0,0,0,0
NM_001163471,Hectd2,4.9877,13.2691,12.0932,1.6083,0.5025,3.1688
NM_007688,Cfl2,29.5317,65.3056,59.7341,102.1019,36.6629,17.0269
NM_001277181,Gm1966,209.319,257.7166,227.5681,37.7937,27.6264,201.34
NM_009829,Ccnd2,1131.8011,1477.7903,1215.567,1456.1254,52.735,212.0158
NM_009597,Asic1,0.2624,0,1.0996,0,0,0.313
NM_010795,Mgat3,0,0,0,0,0,0.0784
NM_198101,Gmip,196.2175,292.2845,341.902,174.4791,53.7402,298.2625
NR_045518,Cldn25,50.263,105.1089,119.0992,202.6031,38.1694,21.3905
NM_145824,Ranbp10,105.1323,169.3614,175.5353,555.6011,4566.3402,56.1217
NR_045945,Tomm6os,3.2801,6.9853,3.2983,20.9034,0.5019,0.2942
NM_008087,Gas2,10.3703,23.7466,26.0186,62.7183,11.5523,0.9781
NM_146019,Chd3,836.6328,458.8514,344.1096,425.363,165.7481,228.124
NM_001163016,Gprasp2,12.858,7.3342,0.7331,1.6083,0,0.3912
NM_001131054,Pttg1,46.8482,63.5551,87.2167,201.8053,369.672,54.9467
NR_028593,Gm10069,13.9088,8.3794,7.696,17.683,3.5157,0.9781
NM_197979,Uqcr10,496.373,702.1978,860.8418,2489.9996,602.2037,150.5724
NM_001253703,St7l,34.3904,70.5374,73.6574,108.5363,31.1404,18.17
NR_030481,Mir700,0,0.349,0.7331,1.6097,0,0.1565
NM_146039,Wdr60,51.4424,48.5393,46.5413,383.5718,32.1439,2.6797
NM_009414,Tph1,0,0,0,0,0,0
NM_010145,Ephx1,8.5288,5.5876,0.3664,4.0201,16.0738,23.6894
NM_027152,Cd164l2,0,0,0,0,0,0
NM_175093,Trib3,2.0998,0.6986,0,2.4118,2.5116,2.9209
NM_001160402,Tm4sf19,0,0,0.7331,0,0.5025,0.8216
NM_023118,Dab2,2.4941,4.5392,4.3977,0,0,2.387
NM_177838,Fam163a,17.3188,2.4438,0.3665,3.2153,0.5025,0.2349
NR_037690,Gm4776,0,0,0,0,0,0
NM_009163,Sgpl1,97.1193,163.0748,183.9632,244.4495,94.9258,155.0629
NM_001085541,Gm13128,0,0,0,0,0,0
NM_001164769,Fbxw2,40.95,82.4126,85.0188,262.8904,250.6112,22.6451
NM_010804,Mllt10,218.6409,403.6767,367.9241,734.0828,303.3442,111.1706
NM_001044751,Hsd11b1,18.7709,12.9187,83.9176,11.2513,4.5195,122.9774
NM_025311,Tmem254a,0,0.3495,0,0,0,0
NR_045397,1700034G24Rik,6.4288,0.3494,0,0,0,0.0391
NR_037622,Cep57,72.1829,132.0013,108.1068,389.1359,387.2359,17.8478
NM_010952,Oaz2,107.0793,80.6644,74.3938,102.1165,62.7797,60.3371
NM_176850,Bptf,429.5187,538.4499,400.908,836.337,306.3771,160.1382
NM_145419,Hkdc1,1.312,0,0.3662,3.2166,0,0.0782
NM_138314,Nme7,33.3316,54.1261,49.8367,117.385,13.5602,6.4566
NM_178638,Tmem108,73.6118,19.2083,17.9559,6.4293,12.5578,3.3689
NM_001113408,Ldb1,725.1751,644.604,494.7284,3060.2231,668.0003,70.9313
NM_207244,Cd200r4,0.1312,3.1426,1.8327,0,0.5019,3.3474
NM_001166552,Zbed6,17.9827,20.6015,11.3596,32.1601,11.5534,7.3976
NM_134151,Yars,110.2484,162.3819,172.6019,497.7453,180.3022,27.1207
NM_134144,Cyp2c50,0.3936,0.3491,0,0,0,0
NM_133190,Cacng8,2.0991,0.6983,0,0,0,25.174
NM_001105188,Vmn2r77,1.0497,0,0,0,0,0
NM_011638,Tfrc,38.3278,129.5507,134.8595,1185.7141,444.9835,9.1665
NM_020589,Zfp467,36.7399,17.8098,24.1838,0.8035,2.5105,19.8427
NR_037983,9330159M07Rik,8.6645,8.0308,35.5452,12.0615,12.555,1.3513
NM_026112,Zfp606,17.9776,25.1416,28.5854,21.7082,1.0046,4.0308
NM_001285529,Tle1,21.3893,32.8239,28.2153,76.3774,4.5201,16.2587
NM_001199733,Daxx,117.4551,189.6131,140.7222,439.8217,145.6541,40.395
NM_001160268,Plekha6,12.4646,9.428,3.298,46.6318,0.5025,0.861
NR_105799,Mir6378,0,0,0,0,0,0
NM_001256066,Scgb1b29,0,0,0,0,0,0
NR_105821,Mir6396,0,0,0,0,0,0
NM_029779,Ccdc116,6.8227,11.8724,15.39,8.0376,1.5071,1.3311
NM_008261,Hnf4a,52.2232,10.8255,5.8639,12.0572,0.5025,0
NM_028227,Brap,157.7471,185.4193,179.932,429.3767,351.0744,89.8105
NM_001136077,Enpp2,0.9185,0,0.3665,0,0.5019,1.4878
NM_001004149,Zfp366,6.5603,2.0944,0.3665,2.4118,2.0084,180.6649
NM_008667,Nab1,44.3581,99.8632,100.7753,109.3487,29.6318,49.1837
NM_019864,Atr,50.4047,176.3514,138.5195,286.207,5.5245,11.7564
NR_108033,1700104L18Rik,0,0,0,0,0,0
NM_177408,Gabrg2,1.968,0,0,0,0,0
NM_001115085,Tssc4,139.7758,161.3304,160.8758,404.4346,152.6931,18.9136
NM_001286023,Csn2,0,0,0,0.8035,0,0
NM_176808,Mcfd2,95.8264,196.2527,259.8214,171.2546,7.5336,42.5987
NM_001168229,Morf4l2,24.6733,73.6804,68.16,203.4106,23.1022,5.5184
NM_146164,Lrch4,230.3153,261.5523,252.4912,262.1365,178.3007,164.1102
NM_027453,Btf3l4,9.5805,17.1119,18.6878,32.9687,5.5252,3.5414
NM_172422,Fastkd2,25.334,61.1115,56.0687,188.108,7.0306,2.5436
NM_177356,Lamp3,0.9184,0,0,0,0,0
NM_175419,Actr5,44.3529,37.3679,48.0036,88.4507,11.0507,14.1733
NR_073205,4932415M13Rik,0,0,0,0,0,0
NM_013524,Fut7,234.3808,309.0438,232.3356,36.1931,3.0136,35.8991
NM_183116,Slc18b1,1.7056,2.7936,1.0996,29.7431,1.004,0.3913
NM_016695,Mpp2,0.3936,0,0,37.7961,496.2277,0.2548
NM_019564,Htra1,1.0496,0,1.8322,0,0,1.7999
NM_201355,Nat14,3.8059,1.7458,4.7641,16.076,10.5471,1.2331
NM_028799,Tgm5,0.7872,0,0,0,0,0
